company_name,news_date,news_header,news_story
Relience_Industries,15-07-2020,"RIL 43rd AGM: Isha Ambani says JioMeet, JioHealthHub to provide end-to-end digital health services","""We are seeing migration from physical healthcare system to digital platforms,"" said Isha Ambani said.

Speaking at the RIL 43rd AGM, Isha Ambani said the COVID-19 pandemic has brought about a fundamental shift in perspectives about health.

Reliance Industries (RIL) said through its Jio Platform applications JioMeet and JioHealthHub, the company will be offering end-to-end digital healthcare services.

Isha Ambani said the digital healthcare, comprises of three core pillars.

First is the strong Jio 4G mobile network and Jio Fibre Broadband provides connectivity required for high quality video calls.

Second will be the Jio Meet platform enabling seemless video consultations between patients and doctors and third is JioHealthHub providing end-to-end healthcare services.

""With our health platform, we are integrating overall healthcare ecosystem to enable people to book online consultations, securely store and share health records, book labs tests and avail various other healthcare services,"" Isha Ambani said.

In addition to grocery, RIL said it we will expand JioMart to cover pharmaceutical and healthcare in the days ahead.

JioMart is an online grocery delivery service, started as a joint venture between Reliance Retail and Jio Platforms.

RIL Chairman Mukesh Ambani said as soon as the corona vaccine becomes available, the organisation will volunteer by using the same digital distribution and supply chain, to ensure that the vaccine reaches every nook and corner of our country.

""In record time, we turned around our manufacturing facility to produce over 1 lakh PPEs and N95 masks every single day. And that too at one third the price of imported PPEs, as we remain committed to the “Make In India” mission,"" Ambani said.

Follow all of our coverage on RIL's 43rd annual general meeting here.

Disclosure: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd."
Relience_Industries,15-07-2020,"RIL AGM 2020: Will induct global partners into Reliance Retail, says Mukesh Ambani","Reliance Industries (RIL) will induct global partners and investors into the company in the next few quarters, said its CMD Mukesh Ambani. Reliance Retail is India’s largest and most profitable retail business, he added during RIL's 43rd AGM on July 15.

Mukesh Ambani on Wednesday said his group's retail venture has received strong interest from strategic and financial investors. ""We have successfully piloted JioMart grocery model with kirana partners. The beta version of JioMart grocery platform is being piloted in 200 cities. Daily orders have crossed 2.5 lakh, and the number is growing each day,"" Ambani said.

Speaking about Reliance Retail, Ambani said, ""More than two-thirds of our nearly 12,000 stores are operating in Tier II, III and IV towns. The deep-rooted bond with tens of thousands of farmers has helped us source over 80 percent of our fresh fruits and vegetable directly from farmers.""

""We sell more fruits and vegetables than any other organised retailer in the country. We also provide large employment and development opportunities for lakhs of people across India,"" Ambani said, adding that RIL's growth model is based on partnership with small merchants and shopkeepers.

Track all the updates on RIL AGM by following our LIVE blog here

In related news, the company also confirmed an investment from Google during the AGM. Google will invest Rs 33,737 crore for a 7.8 percent stake in Jio Platforms, becoming the latest A-list investor in the digital unit of RIL.

The deal with Jio, which runs the telecom enterprise Jio Infocomm, India’s biggest, as well as movie, news and music apps, is not just a financial but also a strategic investment by the internet giant. Google has joined Facebook, Intel Corp and Qualcomm as a strategic partner in Jio.

Follow all of our coverage on RIL's 43rd annual general meeting here.

- RIL AGM: Isha Ambani says JioMeet, JioHealthHub to provide end-to-end digital health services"
Relience_Industries,13-07-2020,RIL hits record high as Qualcomm invests Rs 730 crore in Jio Platforms; m-cap crosses Rs 12 lakh crore,"Reliance Industries (RIL) touched record high of Rs 1,911.90 in early trade on July 13 after the company said Qualcomm Inc will invest Rs 730 crore in Jio Platforms for a 0.15 percent stake.

RIL is the first Indian company to cross the Rs 12 lakh crore market valuation mark. At the time of writing this copy, the market capitalisation of the company stood at Rs 12,10,889.65 crore.

Qualcomm Ventures, the investment arm of Qualcomm Incorporated has committed to invest up to Rs 730 crore in Jio Platforms at an equity value of Rs 4.91 lakh crore and an enterprise value of Rs 5.16 lakh crore, RIL said in a press release.

Qualcomm, one of the world’s top wireless technology companies, is the third technology investor in Jio after Facebook Inc and American semiconductor giant Intel. The RIL unit runs the telecom enterprise Jio Infocomm, India’s biggest, as well as movie, news and music apps.

Also Read - Qualcomm-Jio deal: Five key things to know

The deal with Qualcomm—the 13th such investment in 12 weeks—takes the total stake that Reliance sold in Jio Platforms to 25.24 percent.

Facebook led the investments in Jio by buying a 9.99 percent stake for Rs 43,574 crore on April 22. The oil-to-telecom conglomerate has since sold stakes in Jio to global investors such as General Atlantic, KKR, Saudi sovereign wealth fund, Abu Dhabi state fund, Saudi Arabia’s PIF and Intel.

The transaction is subject to regulatory and other customary approvals.

Morgan Stanley acted as financial advisor to Reliance Industries and AZB & Partners and Davis Polk & Wardwell acted as legal counsels. Trilegal acted as legal counsel for Qualcomm Ventures.

The company received the subscription amounts from the following investors and allotted equity shares to them:

Credit Suisse has maintained a neutral rating on the stock and raised the target to Rs 1,690 from Rs 1,375 per share.

According to Credit Suisse, increased Jio’s EV to $88.5 billion by including Jio’s non-wireless verticals and significant progress is made in many of Jio’s non-wireless verticals. It assigned an EV of $17.5 billion for non-wireless verticals, reported CNBC-TV18.

At 09:16 hrs, Reliance Industries was quoting at Rs 1,907.50, up Rs 29.00, or 1.54 percent on the BSE.

: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd."
Relience_Industries,10-07-2020,Mukesh Ambani pips Warren Buffett to emerge 8th richest in the world,"India's richest man and CMD of Reliance Industries Mukesh Ambani has overtaken Warren Buffett to become the eighth richest man, according to the latest Bloomberg Billionaires Index.

Ambani's wealth is now worth $68.3 billion, surpassing Buffett’s $67.9 billion as of July 9, Bloomberg reported.

RIL shares have gained 21.63 percent in 2020, at a time when businesses have been impacted by the coronavirus pandemic, on the issuance of partly paid-up equity shares and stake sale of 25.09 percent in its digital arm -- Jio Platforms -- to marquee global investors such as Facebook , General Atlantic, Silver Lake, Vista Equity Partners, KKR and Mubadala Investment Company, ADIA, TPG Capital, L Catterton, PIF and Intel Capital.

The company has become debt-free much ahead of its March 2021 target. It had also received $1 billion from BP for 49 percent stake in Jio-BP venture to set up thousands of petrol stations across India to tap the booming energy demand.

Ambani is the only Asian tycoon in the exclusive club of the world’s top 10 richest people last month, which began in 2012. Warren Buffett’s wealth dropped this week after he gave away $2.9 billion in charity.

The report said that the 89-year-old, known as the Oracle of Omaha, has slipped down the rankings after he gave away more than $37 billion of Berkshire Hathaway shares since 2006. The Berkshire Hathaway’s stock has underperformed this year and is down 20.65 percent.

The report added that the country has emerged as a hot-spot for mergers and acquisitions (M&A) this year, accounting for more than 12 percent of those announced in Asia Pacific -- the highest ratio since at least 1998, thanks to investments in Jio."
Relience_Industries,08-07-2020,Upside for Indian rupee seen limited despite multiple positives,"India's rupee has the backing of a healthier trade account, steady foreign investment inflows and a return in global risk appetite, but its gains are being limited by a central bank keen to prevent wild swings and build dollar reserves.

The Reserve Bank of India's stated foreign exchange policy has been to only curb extreme volatility but recent actions suggest it is not letting the local unit appreciate despite its relative underperformance versus peers.

Traders suspect the RBI bought dollars in May and June as the return in risk appetite and overseas investments by a dozen firms, including Facebook, into the digital arm of telecommunications firm Reliance Jio brought in billions of dollars into the country.

Reliance is scheduled to get a total of $15.8 billion, part of which has already come in. India's external account has also improved owing to the sharp fall in global crude oil prices and a collapse in imports in an economy weakened by the COVID-19 pandemic. Companies have raised $2.49 billion through external commercial borrowings in April and May.

The flows coming in are only temporary and cannot be taken for granted as a recovery in growth would push up imports and widen the current account deficit eventually, said Suyash Choudhury, head of fixed income at IDFC AMC.

""It is also in this context that we see RBI's more aggressive stance in accumulating forex reserves lately. It is prudent to shore up external defenses given the long haul ahead.""

The rupee was at 74.98 to the dollar on Wednesday and is down 4.74 percent so far this year, making it the worst performing Asian currency.

The RBI's foreign exchange reserves have climbed to a record above $500 billion and are now adequate to cover around 13 months of imports, far higher than the average over the last 5 years.

The rupees released by the RBI's dollar buying intervention are adding to the cash circulating in the banking system. There is, however, little evidence the RBI has mopped up that excess cash, and clearing house data shows state-run banks are ploughing more money into government bonds.

The RBI is, however, expected to purchase government bonds either directly or via open market bond purchases to help tame market yields and ensure the government is able to meet its record borrowing needs.

Rahul Gupta, head of currency research at Emkay Global Financial Services, sees the range around 74.20-74.30 becoming a floor for the dollar-rupee pair, and expects it to head towards 76.20 or 77.00 within a couple of months.

""The government's stimulus also needs to be financed from somewhere, imports also will start rising as the economy recovers and we will again start seeing pressure on the currency,"" he said."
Relience_Industries,07-07-2020,Nomura sees COVID-19 risk to earnings but is bullish on these 5 largecaps,"India now has more than 7.2 lakh confirmed coronavirus infections, the third-highest in the world, and over 20,000 deaths.

The country has been adding more than 20,000 cases each day since July 3, a spike that experts say poses a major risk to earnings and growth as it will come in the was the full capacity utilisation. Adding to the problem is that hot spots or the worst-hit areas are in major revenue spinner states like Maharashtra and Delhi.

""Given the high rate of spread of infection at around 10 percent, which should be below 7 percent consistently to prevent an increase in active cases, restrictions are likely to remain in place at least in the hotspots,"" Japanese brokerage firm Nomura said, adding risk to earnings remained.

The Nifty consensus earnings estimates for FY21 and FY22 are down 27 percent and 16 percent, respectively, since the start of FY20.

In early June, Nomura had estimated 17/9 percent cuts in FY21/FY22 consensus earnings estimates, ""and since then we have witnessed 9/5 percent cuts in Bloomberg consensus”, it said.

Economic activity across sections has improved since late May. There has been a month-on-month increase in sales and the major support has come from rural areas, as agriculture has largely remained unaffected by the outbreak. Infections are high in urban areas and companies are not using their full capacity due to social distancing norms.

""On consumption, we find stable sales of staples and a pick-up in certain discretionary segments. One consistent feedback from companies has been stronger growth in rural areas compared to urban,"" said Nomura.

""The reported recovery data needs to be seen against the backdrop of pent-up demand, higher economic activity during the start-up phase (only around 40 percent of the economy was functional during lockdown) and higher inventory stocking by businesses and households. Seen in this context, the data thus far does not inspire confidence. Therefore, the recovery is not reflective of underlying demand,"" it added.

To an extent, near term-earnings are supported by pent-up demand, low raw-material costs, lower discretionary expenditure and no material increase in credit costs (moratorium impact).

""With reversal in some of these factors and slower economic growth, there are risks to further cuts in earnings estimates. At present the market is factoring in 21 percent earnings CAGR over FY20-22F, which compares to 6 percent CAGR over FY15-20,"" the brokerage said.

Nomura is selective in sectors and stocks, with preference for exporters, rural consumption and companies likely to gain market share through the crisis.

Its top picks are Reliance Industries, Lupin, HCL Technologies, Mahindra & Mahindra and ICICI Bank, all rated ""buy"".

The Nifty50 has rallied 22 percent since May 18, and in this period India has been an outperformer in the regions and among EMs.

""We see this as a catch-up rally, as the Indian market was a significant underperformer over February to March, with relentless FII selling in March 2020. In this rally, domestic cyclicals have outperformed defensives. After this rally, the Nifty 50 is trading at 19.8x 1-yr forward earnings, the highest in the past decade,"" Nomura said. The earnings outlook remains challenging, it said.

FIIs net sold Rs 89,069.01 crore worth of shares in India during January-April, including Rs 65,816.7 crore of highest ever monthly outflow in March, but they turned net buyers in May-June.

Overall, the Nifty and the Sensex have gained 41 percent from the lows of March 23, with leading sectors gaining in the range of 32-55 percent.

""We believe the market is looking beyond FY21 earnings, and on two-year forward basis, the market is at 15.6x, above the long-term average of 14.4x. The spread between earnings yield and bond yield has narrowed, and is now within fair value zone, in our assessment,"" Nomura said.

Disclosure: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd which publishes Moneycontrol.

: The above report is compiled from information available on public platforms. Moneycontrol.com advises users to check with certified experts before taking any investment decisions."
Relience_Industries,06-07-2020,"RIL m-cap surges Rs 3.9 lakh crore in 11 weeks; target seen at Rs 2,000 by December","Reliance Industries (RIL) shares breached Rs 11.7 lakh crore market capitalisation-mark on July 6 as the stock climbed 3.57 percent to close at Rs 1,851.40 on BSE.

On July 6, the m-cap of the stock stood at Rs 11,73,677.35 crore on BSE.

On April 22, when the company announced Facebook's Rs 43,574-crore investment in Jio Platforms for a 9.99 percent stake, the m-cap was Rs 7.83 lakh crore. In just 11 weeks, the stock's m-cap surged by over Rs 3.9 lakh crore.

At a time when the coronavirus pandemic has hit businesses hard, RIL has remained resilient and became debt-free much ahead of its March 2021 target.

Mukesh Ambani-owned Reliance Industries is the only Indian company to feature on a list of businesses that prospered during the coronavirus enforced lockdown.

A list of top 100 companies by London' Financial Times ranked Mumbai-based RIL at 89. The publication ranked companies based on resilience during the pandemic.

The company has raised a combined Rs 117,588.45 crore from some of the world’s leading tech investors led by Facebook for a stake in its digital arm, Jio Platforms.

The company's last deal was with chipmaker Intel for a 0.39 percent stake, valued at Rs 1,894.5 crore.

This was Jio's twelfth deal in 11 weeks, following investments from Facebook Inc, General Atlantic, Silver Lake, Vista Equity Partners, KKR and Mubadala Investment Company, ADIA, TPG Capital, L Catterton and PIF.

The Intel deal took to 25.09 percent the stake that Reliance has sold in Jio Platforms.

Read more: Jio Platforms: From Facebook to Intel, here's a fact-box of the 12 deals so far

In the last three months, the stock has witnessed healthy traction because of the positive news around several deals and the company being debt-free.

On June 19, the company said it was debt-free and had raised over Rs 1.68 lakh crore in just 58 days.

In 2020, the stock is up 20 percent against a 12 percent fall in the benchmark Sensex.

Sanjiv Bhasin, Director, IIFL Securities, is of the view that a large part of these developments had already played out but for those still looking for outperformance, Reliance was the pick.

Most experts believe the stock can touch Rs 2,000-mark by the end of the year and has the potential for re-rating.

Stock market expert SP Tulsian of sptulsian.com told CNBC-TV18 that the stock may see a big re-rating.

Deven Choksey of KRChoksey Securities, in an interview with CNBC-TV18, said the same, foreseeing the year-end price of the stock over Rs 2,000.

The rise of stock will heavily depend on the Jio Platforms.

Reliance Industries was no longer an energy play but a technology play and the market cap of Rs 12 lakh crore by the end of the year was on the cards, Bhasin said.

""The stock is in a very sweet spot. Data is the new gold and that will continue to play for some time. Our Diwali target for the stock remains at Rs 2,000,"" he said.

Jio Platforms, he said, may get listed outside India to fetch better valuation but that will happen when the market will seem to have accepted it.

""Right now, they will wait for stability and will concentrate on garnering more market share and increasing the ARPU. By March 2021, there will be time for a good listing of Jio Platforms,"" Bhasin said.

Shankar Sharma, Vice-Chairman and joint MD of First Global told CNBC-TV18 that the valuation of Jio was low and unjustified and it deserved a valuation of about half-a-trillion dollar.

""My personal view is that $60-65 billion for a business of this size and scale that Jio is, and $50-60 billion have been invested in it in the last 9-10 years, a $60-65 billion valuation is nothing at all. Jio should get a valuation that is closer to half-a-trillion,"" Sharma said.

Amar Deo Singh, Head-Advisory of Angel Broking is bullish on Reliance.

""With the possibility of the JIO platform getting listed abroad not ruled in the future, the exciting times of Reliance are here to stay. The stock, after making a low of Rs 867.82 on March 23, 2020, has jumped a spectacular 113 percent in three months. Stay invested in Reliance,"" Singh said.

""In the last three months, several deals were struck and the company became debt-free, leading to a significant increase in investor appetite for the stock coupled with re-rating by many brokerage firms. Now, Reliance is no longer an energy play but has become a tech play, with data becoming the new oil. Also, with the breakneck pace of digitalization post-COVID-19, Reliance becomes a major beneficiary, well poised to capture a significant pie of the online business,"" said Singh.

Singh believes the further rise of the stock will depend heavily on the performance of the JIO platform.

Disclosure: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd.

The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions."
Relience_Industries,05-07-2020,"Top 10 companies add Rs 1.3 lakh crore in m-cap; TCS, RIL major gainers","The 10 most-valued Indian companies together added a whopping Rs 1,37,508.61 crore in market valuation last week, with Tata Consultancy Services (TCS) and Reliance Industries Limited (RIL) emerging as the biggest gainers.

During the past week, the 30-share BSE Sensex advanced 850.15 points or 2.41 percent.

The market valuation of TCS jumped Rs 31,294.89 crore to Rs 8,25,149.40 crore.

RIL added Rs 28,464.11 crore to take its market valuation to Rs 11,33,168.55 crore.

HDFC's market capitalisation zoomed Rs 20,519.86 crore to Rs 3,27,120.52 crore and that of ITC rose by Rs 15,057.98 crore to reach Rs 2,54,879.41 crore.

The valuation of Bharti Airtel moved higher by Rs 11,347.56 crore to Rs 3,17,022.44 crore and that of HDFC Bank advanced Rs 10,211.92 crore to Rs 5,89,765.72 crore.

ICICI Bank's valuation rose by Rs 7,780.46 crore to Rs 2,33,782.89 crore and that of Infosys climbed Rs 6,154.48 crore to Rs 3,24,803.13 crore.

The market capitalisation of Hindustan Unilever Limited (HUL) witnessed a rise of Rs 4,193.95 crore to Rs 5,10,392.76 crore and Kotak Mahindra Bank added Rs 2,483.4 crore to take its valuation to Rs 2,67,831.17 crore.

RIL was leading the list of most valued Indian companies, followed by TCS, HDFC Bank, HUL, HDFC, Infosys, Bharti Airtel, Kotak Mahindra Bank, ITC and ICICI Bank.

: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd which publishes moneycontrol.com."
Relience_Industries,04-07-2020,"Coronavirus impact | Indian billionaires take a knock, have a slow year","Businesses of India’s richest continued to slow down—and resultantly their net worth eroded—in an economy which is growing at its slowest in 11 years, hurt by poor consumption demand.

The collective wealth of India’s billionaires, according to the Forbes World Billionaires 2020 List, contracted 22.8 percent to $312.6 billion from $405.3 billion a year earlier. Forbes calculated net worth based on stock prices and exchange rates as on March 18.

Reliance Industries’ (RIL) owner Mukesh Ambani continued to hold his position as India’s richest, but saw his wealth fall by over 25 percent to $36.8 billion, from $50 billion last year due to stock market collapses and global oil fluctuations. (RIL is the owner of Network 18, publisher of Forbes India.)

However, Ambani has since stormed back into the top 10 of the Forbes real-time Billionaires Index (as of June 26), on the back of 11 large investments into its telecom subsidiary Jio Platforms, which has led to a surge in the RIL stock price and helped make it debt-free.

At least 15 billionaires from the list have seen a growth in net worth from last year. Radhakishan Damani jumped to become the second richest Indian billionaire from seventh in 2019 (net worth up by 24 percent to $13.8 billion), through his Avenue Supermarts which owns and operates the DMart chain of hypermarkets.

Other gainers include Sunil Mittal, whose net worth rose by 35 percent to $8.8 billion in the list, as its telecom service Bharti Airtel has emerged a force to reckon with. Industrialist Gautam Adani, who leads the diversified Adani Group, food and beverages tycoon Ravi Jaipuria and Shree Cement founder Benu Gopal Bangur also gained in net worth from the previous year.

Once math tutor and now entrepreneur Byju Raveendran (in picture) debuts on the list (53rd richest Indian and ranked 1,196) on the back of sharp growth of his edtech unicorn Byju’s. According to the list, the company is valued at $8 billion and Raveendran, India’s youngest billionaire at 38, at $1.8 billion. (In June-end, Byju’s raised about $100 million from Silicon Valley investor Bond Capital, sending its valuation soaring at around $10.5 billion.)

The net worth of Wipro chairman Azim Premji, India’s second richest billionaire as per the 2019 list, has fallen 73 percent to $6.1 billion and rank to tenth, as he has been giving away most of his wealth to his charity foundation.

The number of India’s dollar billionaires in the list fell by four to 102, which included Ambani’s younger brother Anil (75th Indian and 1,349 on the 2019 list). Anil Ambani has seen his businesses crumble, with RCom filing for bankruptcy last year. Media tycoon Subhash Chandra (51st Indian and 916 in 2019) has also fallen off due to debts.

For some, stock market fortunes and business cycles continue to be harsh. Former Yes Bank shareholders Rana Kapoor and Madhu Kapur; Tarang Jain, owner of auto-part maker Varroc, and Max Group’s chairman Analjit Singh, who had dropped out in 2019, have not climbed back onto the list. The current fiscal is bound to throw up more unpleasant news. The impact of COVID-19 has only worsened since the list was published and it will hurt valuations of companies more in the coming quarters.

Disclaimer: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd.

This article was first published on the Forbes India website."
Relience_Industries,03-07-2020,RIL share price gains as Intel picks up stake in Jio,"Reliance Industries (RIL) share price gained over 1 percent in early trade on July 3 after the announcement that the American semiconductor giant Intel Corp will invest in the company's digital arm.

Intel Capital, the investment arm of Intel Corporation, will invest Rs 1,894.5 crore in Jio Platforms in exchange for a 0.39 percent stake.

The transaction values Jio Platforms at an equity value of Rs 4.91 lakh crore and an enterprise value of Rs 5.16 lakh crore, as per the company release.

The deal with Intel — the 12th such investment in 11 weeks —takes the total stake that Reliance sold in Jio Platforms to 25.09 percent.

RIL has now raised a combined Rs 117,588.45 crore from some of the world’s leading tech investors led by Facebook, which bought a 9.99 percent stake for Rs 43,574 crore on April 22.

The company will hold its first virtual annual general meeting of shareholders on July 15 as public gatherings are not possible in view of the coronavirus pandemic.

At 09:18 hrs Reliance Industries was quoting at Rs 1,776.10, up Rs 15.55, or 0.88 percent on the BSE.

: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd which publishes moneycontrol.com."
Relience_Industries,03-07-2020,Intel-Jio deal: 5 key things to know,"US semiconductor giant Intel will invest Rs 1,894.5 crore in Jio Platforms for a 0.39 percent stake, Reliance Industries (RIL) said on July 3.

The transactions was conducted with Intel Capital, the investment arm of Intel.

Here are five things you need to know about the deal:

>> The transaction with Intel Capital values Jio Platforms at an equity value of Rs 4.91 lakh crore and an enterprise value of Rs 5.16 lakh crore.

>> After this deal, Jio Platforms has raised Rs 1,17,588.45 crore from major global investors since April 22.

>> Intel is the 12th investor to recently purchase a minority stake in Jio Platforms, joining a list that includes Facebook, KKR, and General Atlantic.

>> The deal with Intel takes the total stake that RIL sold in Jio Platforms to 25.09 percent.

>> Intel's deal is similar to the investment by L Catterton, which also purchased a 0.39 percent stake in Jio Platforms for Rs 1,894.5 crore

RIL on June 19 said it has become net debt-free after its rights issue and the investments into its telecom unit Jio Platforms.

Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd."
Relience_Industries,03-07-2020,"Intel-Jio deal: US semiconductor giant to invest Rs 1,894.5 crore in RIL unit","Moneycontrol News

Intel Corp will invest Rs 1,894.5 crore in Jio Platforms in exchange for a 0.39 percent stake, the latest big-ticket investment in the digital unit of Reliance Industries (RIL).

The American semiconductor giant is the second strategic investor after Facebook Inc in Jio, which runs movie, news and music apps as well as the telecom enterprise Jio Infocomm.

The transaction is subject to regulatory and other customary approvals.

The deal with Intel — the 12th such investment in 11 weeks —takes the total stake that Reliance sold in Jio Platforms to 25.09 percent. Mumbai-based RIL has now raised a combined Rs 117,588.45 crore from some of the world’s leading tech investors led by Facebook, which bought a 9.99 percent stake for Rs 43,574 crore on April 22.

Also Read: Facebook buys 9.9% stake in Reliance Jio for Rs 43,574 crore in largest tech FDI

The oil-to-telecom conglomerate has since sold stakes in Jio to global investors such as General Atlantic, KKR, Saudi sovereign wealth fund, Abu Dhabi state fund and Saudi Arabia’s PIF, one of the world’s largest sovereign wealth funds.

Mukesh Ambani, Chairman and Managing Director of Reliance Industries, said, “We are extremely delighted to deepen our ties with technology leaders that embody our vision of transforming India into a leading Digital Society in the world. Intel is a true industry leader, working towards creating world-changing technology and innovations. Intel Capital has an outstanding record of being a valuable partner for leading technology companies globally. We are therefore excited to work together with Intel to advance India’s capabilities in cutting-edge technologies that will empower all sectors of our economy and improve the quality of life of 1.3 billion Indians.”

Wendell Brooks, Intel Capital President, said, “Jio Platforms’ focus on applying its impressive engineering capabilities to bring the power of low-cost digital services to India aligns with Intel’s purpose of delivering breakthrough technology that enriches lives. We believe digital access and data can transform business and society for the better. Through this investment, we are excited to help fuel digital transformation in India, where Intel maintains an important presence.”

PIF’s investment on June 18 marked the end of Jio Platforms’ current phase of induction of financial partners, RIL then said.Intel’s investment through its investment arm Intel Capital comes at an equity valuation of Rs 4.91 lakh crore and enterprise valuation of Rs 5.16 lakh crore.

Intel is the leader in the semiconductor industry, shaping the data-centric future with computing and communications technology that is the foundation of global innovations. Intel has operated in India for more than two decades and today employs thousands of employees there with state-of-the-art design facilities in Bengaluru and Hyderabad.

Intel Capital invests in innovative startups targeting artificial intelligence, autonomous vehicles, datacenter and cloud, 5G, next-generation compute and a wide range of other disruptive technologies. Since 1991, Intel Capital has invested $12.9 billion in more than 1,582 companies worldwide, and 692 portfolio companies have gone public or participated in a merger.

Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd."
Relience_Industries,29-06-2020,"'Upside for broader market looks capped until Bank Nifty sustains above 22,000'","Navneet Daga

Post March’s vertical fall, Nifty continued its volatile ride, the index settled the penultimate session for June series at 10,290. Nifty and Bank Nifty gained 8.5 percent and 12.3 percent, respectively, on (eoe basis). However, profit taking encountered near 61.8 percent retracement (i.e. 10,550).

Despite the recent setback from 200-EMA & presence of multiple Gann numbers, the structure of Nifty continues to be bullish, trading above the support of upward sloping trendline on the daily chart. Nifty and Bank Nifty gained 8.4 percent and 12.3 percent on expiry to expiry basis.

In the June series, leadership was driven by Reliance Industries marking fresh life high levels with strong buildup and comeback of laggards from NBFC and financial space. VIX remained at lower band throughout the series near 30-mark. Two consecutive months of large negative cost of carry for Nifty index making short rolls unviable.

Rollovers for Nifty and Bank Nifty stood at 79 percent (1.14 crore shares) and 81 percent (13 lakh shares), respectively, against 76 percent (1 crore shares) and 81 percent (14.3lakh shares), respectively, previous month. Higher rolls with hint of long buildup on heavy weight index stocks. In June series, Rollcost on Nifty remained negative ~(-42 points) to long rollers during expiry day.

Funds flows also remained sharply volatile as periodic shift in sentiment seen due to global and domestic factors. Index futures long/short ratio stood at ~.7x levels for start of July series, while FIIs turned buyers in cash segment in past couple of days. Positioning on the index remained strong as heavy weights, likes of Reliance Industries and Hindustan Unilever, select banking stocks holding ground with strong traction from traders suggesting buy on dips approach will work for Index.

US markets remained jittery as sharp retracement seen after large gains in past couple of days, key levels to watch 24,900 on Dow and 2,950 on S&P500 in near term breaking and sustaining below the same likely to keep bears active with mild periodic short covering, CBOE global VIX remained stubborn near 30 mark seen multiple bottom near it, expected to remain elevated in near term. India VIX remained largely sideways with no major panic seen even on significant down days.

On options front, July series starts with the buildup on monthly series 10,000 put strike holding ~2 million shares while on call 10.5k strike holding ~1.7million shrs, Scattered buildup on options indicates wide trading range participants betting on while near term we expect trading band of 10,100 to 10,500 for Nifty. However, joker on the pack remains directional moves on Bank Nifty as 22,000 hurdle is getting tough for Bank Nifty bulls to break above, until it sustains above 22k mark fresh leg of upside looks difficult for broader markets as well.

Bank Nifty continued its overall under-performance (this year it’s down by 33 percent against Nifty’s 15 percent decline). Weekly options data for July 2 indicates consolidation for the markets with downside support seen at 10,100 mark and upside capped near 10,400 levels.

PSU stocks showing signs of revival along with metals while pharma stocks continue to show signs of momentum going into long July series, setup indicates Nifty to remain volatile while dips towards 9,950-10,000 mark likely to act as strong support zone for July series. Profit taking encountered near 61.8 percent retracement (i.e. 10,550) of the entire previous decline, hence a decisive breakthrough above 10,550 is essential for gaining further momentum on the upside.

(The author is Senior Derivatives Analyst – Institutional Equities, YES Securities)

Disclaimer: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd.

The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions."
